Text,Latitude,Longitude,Altitude,Type
1959,37.871667,-122.272778,365,year
1960,37.871667,-122.272778,730,year
1961,37.871667,-122.272778,1096,year
1962,37.871667,-122.272778,1461,year
1963,37.871667,-122.272778,1826,year
1964,37.871667,-122.272778,2191,year
1965,37.871667,-122.272778,2557,year
1966,37.871667,-122.272778,2922,year
1967,37.871667,-122.272778,3287,year
1968,37.871667,-122.272778,3652,year
1969,37.871667,-122.272778,4018,year
1970,37.871667,-122.272778,4383,year
1971,37.871667,-122.272778,4748,year
1972,37.871667,-122.272778,5113,year
1973,37.871667,-122.272778,5479,year
1974,37.871667,-122.272778,5844,year
1975,37.871667,-122.272778,6209,year
1976,37.871667,-122.272778,6574,year
1977,37.871667,-122.272778,6940,year
1978,37.871667,-122.272778,7305,year
1979,37.871667,-122.272778,7670,year
1980,37.871667,-122.272778,8035,year
1981,37.871667,-122.272778,8401,year
1982,37.871667,-122.272778,8766,year
1983,37.871667,-122.272778,9131,year
1984,37.871667,-122.272778,9496,year
1985,37.871667,-122.272778,9862,year
1986,37.871667,-122.272778,10227,year
1987,37.871667,-122.272778,10592,year
1988,37.871667,-122.272778,10957,year
1989,37.871667,-122.272778,11323,year
1958,32.715,-117.1625,0,year
1959,32.715,-117.1625,365,year
1960,32.715,-117.1625,730,year
1961,32.715,-117.1625,1096,year
1962,32.715,-117.1625,1461,year
1963,32.715,-117.1625,1826,year
1964,32.715,-117.1625,2191,year
1965,32.715,-117.1625,2557,year
1966,32.715,-117.1625,2922,year
1967,32.715,-117.1625,3287,year
1968,32.715,-117.1625,3652,year
1969,32.715,-117.1625,4018,year
1970,32.715,-117.1625,4383,year
1971,32.715,-117.1625,4748,year
1972,32.715,-117.1625,5113,year
1973,32.715,-117.1625,5479,year
1974,32.715,-117.1625,5844,year
1975,32.715,-117.1625,6209,year
1976,32.715,-117.1625,6574,year
1977,32.715,-117.1625,6940,year
1978,32.715,-117.1625,7305,year
1979,32.715,-117.1625,7670,year
1980,32.715,-117.1625,8035,year
1981,32.715,-117.1625,8401,year
1982,32.715,-117.1625,8766,year
1983,32.715,-117.1625,9131,year
1984,32.715,-117.1625,9496,year
1985,32.715,-117.1625,9862,year
1986,32.715,-117.1625,10227,year
1987,32.715,-117.1625,10592,year
1988,32.715,-117.1625,10957,year
1989,32.715,-117.1625,11323,year
1958,33.722222,-116.374444,0,year
1959,33.722222,-116.374444,365,year
1960,33.722222,-116.374444,730,year
1961,33.722222,-116.374444,1096,year
1962,33.722222,-116.374444,1461,year
1963,33.722222,-116.374444,1826,year
1964,33.722222,-116.374444,2191,year
1965,33.722222,-116.374444,2557,year
1966,33.722222,-116.374444,2922,year
1967,33.722222,-116.374444,3287,year
1968,33.722222,-116.374444,3652,year
1969,33.722222,-116.374444,4018,year
1970,33.722222,-116.374444,4383,year
1971,33.722222,-116.374444,4748,year
1972,33.722222,-116.374444,5113,year
1973,33.722222,-116.374444,5479,year
1974,33.722222,-116.374444,5844,year
1975,33.722222,-116.374444,6209,year
1976,33.722222,-116.374444,6574,year
1977,33.722222,-116.374444,6940,year
1978,33.722222,-116.374444,7305,year
1979,33.722222,-116.374444,7670,year
1980,33.722222,-116.374444,8035,year
1981,33.722222,-116.374444,8401,year
1982,33.722222,-116.374444,8766,year
1983,33.722222,-116.374444,9131,year
1984,33.722222,-116.374444,9496,year
1985,33.722222,-116.374444,9862,year
1986,33.722222,-116.374444,10227,year
1987,33.722222,-116.374444,10592,year
1988,33.722222,-116.374444,10957,year
1989,33.722222,-116.374444,11323,year
1958,32.221667,-110.926389,0,year
1959,32.221667,-110.926389,365,year
1960,32.221667,-110.926389,730,year
1961,32.221667,-110.926389,1096,year
1962,32.221667,-110.926389,1461,year
1963,32.221667,-110.926389,1826,year
1964,32.221667,-110.926389,2191,year
1965,32.221667,-110.926389,2557,year
1966,32.221667,-110.926389,2922,year
1967,32.221667,-110.926389,3287,year
1968,32.221667,-110.926389,3652,year
1969,32.221667,-110.926389,4018,year
1970,32.221667,-110.926389,4383,year
1971,32.221667,-110.926389,4748,year
1972,32.221667,-110.926389,5113,year
1973,32.221667,-110.926389,5479,year
1974,32.221667,-110.926389,5844,year
1975,32.221667,-110.926389,6209,year
1976,32.221667,-110.926389,6574,year
1977,32.221667,-110.926389,6940,year
1978,32.221667,-110.926389,7305,year
1979,32.221667,-110.926389,7670,year
1980,32.221667,-110.926389,8035,year
1981,32.221667,-110.926389,8401,year
1982,32.221667,-110.926389,8766,year
1983,32.221667,-110.926389,9131,year
1984,32.221667,-110.926389,9496,year
1985,32.221667,-110.926389,9862,year
1986,32.221667,-110.926389,10227,year
1987,32.221667,-110.926389,10592,year
1988,32.221667,-110.926389,10957,year
1989,32.221667,-110.926389,11323,year
1958,34.05,-118.25,0,year
1959,34.05,-118.25,365,year
1960,34.05,-118.25,730,year
1961,34.05,-118.25,1096,year
1962,34.05,-118.25,1461,year
1963,34.05,-118.25,1826,year
1964,34.05,-118.25,2191,year
1965,34.05,-118.25,2557,year
1966,34.05,-118.25,2922,year
1967,34.05,-118.25,3287,year
1968,34.05,-118.25,3652,year
1969,34.05,-118.25,4018,year
1970,34.05,-118.25,4383,year
1971,34.05,-118.25,4748,year
1972,34.05,-118.25,5113,year
1973,34.05,-118.25,5479,year
1974,34.05,-118.25,5844,year
1975,34.05,-118.25,6209,year
1976,34.05,-118.25,6574,year
1977,34.05,-118.25,6940,year
1978,34.05,-118.25,7305,year
1979,34.05,-118.25,7670,year
1980,34.05,-118.25,8035,year
1981,34.05,-118.25,8401,year
1982,34.05,-118.25,8766,year
1983,34.05,-118.25,9131,year
1984,34.05,-118.25,9496,year
1985,34.05,-118.25,9862,year
1986,34.05,-118.25,10227,year
1987,34.05,-118.25,10592,year
1988,34.05,-118.25,10957,year
1989,34.05,-118.25,11323,year
1958,43.05,-87.95,0,year
1959,43.05,-87.95,365,year
1960,43.05,-87.95,730,year
1961,43.05,-87.95,1096,year
1962,43.05,-87.95,1461,year
1963,43.05,-87.95,1826,year
1964,43.05,-87.95,2191,year
1965,43.05,-87.95,2557,year
1966,43.05,-87.95,2922,year
1967,43.05,-87.95,3287,year
1968,43.05,-87.95,3652,year
1969,43.05,-87.95,4018,year
1970,43.05,-87.95,4383,year
1971,43.05,-87.95,4748,year
1972,43.05,-87.95,5113,year
1973,43.05,-87.95,5479,year
1974,43.05,-87.95,5844,year
1975,43.05,-87.95,6209,year
1976,43.05,-87.95,6574,year
1977,43.05,-87.95,6940,year
1978,43.05,-87.95,7305,year
1979,43.05,-87.95,7670,year
1980,43.05,-87.95,8035,year
1981,43.05,-87.95,8401,year
1982,43.05,-87.95,8766,year
1983,43.05,-87.95,9131,year
1984,43.05,-87.95,9496,year
1985,43.05,-87.95,9862,year
1986,43.05,-87.95,10227,year
1987,43.05,-87.95,10592,year
1988,43.05,-87.95,10957,year
1989,43.05,-87.95,11323,year
1958,38.627222,-90.197778,0,year
1959,38.627222,-90.197778,365,year
1960,38.627222,-90.197778,730,year
1961,38.627222,-90.197778,1096,year
1962,38.627222,-90.197778,1461,year
1963,38.627222,-90.197778,1826,year
1964,38.627222,-90.197778,2191,year
1965,38.627222,-90.197778,2557,year
1966,38.627222,-90.197778,2922,year
1967,38.627222,-90.197778,3287,year
1968,38.627222,-90.197778,3652,year
1969,38.627222,-90.197778,4018,year
1970,38.627222,-90.197778,4383,year
1971,38.627222,-90.197778,4748,year
1972,38.627222,-90.197778,5113,year
1973,38.627222,-90.197778,5479,year
1974,38.627222,-90.197778,5844,year
1975,38.627222,-90.197778,6209,year
1976,38.627222,-90.197778,6574,year
1977,38.627222,-90.197778,6940,year
1978,38.627222,-90.197778,7305,year
1979,38.627222,-90.197778,7670,year
1980,38.627222,-90.197778,8035,year
1981,38.627222,-90.197778,8401,year
1982,38.627222,-90.197778,8766,year
1983,38.627222,-90.197778,9131,year
1984,38.627222,-90.197778,9496,year
1985,38.627222,-90.197778,9862,year
1986,38.627222,-90.197778,10227,year
1987,38.627222,-90.197778,10592,year
1988,38.627222,-90.197778,10957,year
1989,38.627222,-90.197778,11323,year
1958,42.360278,-71.057778,0,year
1959,42.360278,-71.057778,365,year
1960,42.360278,-71.057778,730,year
1961,42.360278,-71.057778,1096,year
1962,42.360278,-71.057778,1461,year
1963,42.360278,-71.057778,1826,year
1964,42.360278,-71.057778,2191,year
1965,42.360278,-71.057778,2557,year
1966,42.360278,-71.057778,2922,year
1967,42.360278,-71.057778,3287,year
1968,42.360278,-71.057778,3652,year
1969,42.360278,-71.057778,4018,year
1970,42.360278,-71.057778,4383,year
1971,42.360278,-71.057778,4748,year
1972,42.360278,-71.057778,5113,year
1973,42.360278,-71.057778,5479,year
1974,42.360278,-71.057778,5844,year
1975,42.360278,-71.057778,6209,year
1976,42.360278,-71.057778,6574,year
1977,42.360278,-71.057778,6940,year
1978,42.360278,-71.057778,7305,year
1979,42.360278,-71.057778,7670,year
1980,42.360278,-71.057778,8035,year
1981,42.360278,-71.057778,8401,year
1982,42.360278,-71.057778,8766,year
1983,42.360278,-71.057778,9131,year
1984,42.360278,-71.057778,9496,year
1985,42.360278,-71.057778,9862,year
1986,42.360278,-71.057778,10227,year
1987,42.360278,-71.057778,10592,year
1988,42.360278,-71.057778,10957,year
1989,42.360278,-71.057778,11323,year
1958,41.9483,-87.6574,0,year
1959,41.9483,-87.6574,365,year
1960,41.9483,-87.6574,730,year
1961,41.9483,-87.6574,1096,year
1962,41.9483,-87.6574,1461,year
1963,41.9483,-87.6574,1826,year
1964,41.9483,-87.6574,2191,year
1965,41.9483,-87.6574,2557,year
1966,41.9483,-87.6574,2922,year
1967,41.9483,-87.6574,3287,year
1968,41.9483,-87.6574,3652,year
1969,41.9483,-87.6574,4018,year
1970,41.9483,-87.6574,4383,year
1971,41.9483,-87.6574,4748,year
1972,41.9483,-87.6574,5113,year
1973,41.9483,-87.6574,5479,year
1974,41.9483,-87.6574,5844,year
1975,41.9483,-87.6574,6209,year
1976,41.9483,-87.6574,6574,year
1977,41.9483,-87.6574,6940,year
1978,41.9483,-87.6574,7305,year
1979,41.9483,-87.6574,7670,year
1980,41.9483,-87.6574,8035,year
1981,41.9483,-87.6574,8401,year
1982,41.9483,-87.6574,8766,year
1983,41.9483,-87.6574,9131,year
1984,41.9483,-87.6574,9496,year
1985,41.9483,-87.6574,9862,year
1986,41.9483,-87.6574,10227,year
1987,41.9483,-87.6574,10592,year
1988,41.9483,-87.6574,10957,year
1989,41.9483,-87.6574,11323,year
1958,44.981944,-93.269167,0,year
1959,44.981944,-93.269167,365,year
1960,44.981944,-93.269167,730,year
1961,44.981944,-93.269167,1096,year
1962,44.981944,-93.269167,1461,year
1963,44.981944,-93.269167,1826,year
1964,44.981944,-93.269167,2191,year
1965,44.981944,-93.269167,2557,year
1966,44.981944,-93.269167,2922,year
1967,44.981944,-93.269167,3287,year
1968,44.981944,-93.269167,3652,year
1969,44.981944,-93.269167,4018,year
1970,44.981944,-93.269167,4383,year
1971,44.981944,-93.269167,4748,year
1972,44.981944,-93.269167,5113,year
1973,44.981944,-93.269167,5479,year
1974,44.981944,-93.269167,5844,year
1975,44.981944,-93.269167,6209,year
1976,44.981944,-93.269167,6574,year
1977,44.981944,-93.269167,6940,year
1978,44.981944,-93.269167,7305,year
1979,44.981944,-93.269167,7670,year
1980,44.981944,-93.269167,8035,year
1981,44.981944,-93.269167,8401,year
1982,44.981944,-93.269167,8766,year
1983,44.981944,-93.269167,9131,year
1984,44.981944,-93.269167,9496,year
1985,44.981944,-93.269167,9862,year
1986,44.981944,-93.269167,10227,year
1987,44.981944,-93.269167,10592,year
1988,44.981944,-93.269167,10957,year
1989,44.981944,-93.269167,11323,year
1958,40.439722,-79.976389,0,year
1959,40.439722,-79.976389,365,year
1960,40.439722,-79.976389,730,year
1961,40.439722,-79.976389,1096,year
1962,40.439722,-79.976389,1461,year
1963,40.439722,-79.976389,1826,year
1964,40.439722,-79.976389,2191,year
1965,40.439722,-79.976389,2557,year
1966,40.439722,-79.976389,2922,year
1967,40.439722,-79.976389,3287,year
1968,40.439722,-79.976389,3652,year
1969,40.439722,-79.976389,4018,year
1970,40.439722,-79.976389,4383,year
1971,40.439722,-79.976389,4748,year
1972,40.439722,-79.976389,5113,year
1973,40.439722,-79.976389,5479,year
1974,40.439722,-79.976389,5844,year
1975,40.439722,-79.976389,6209,year
1976,40.439722,-79.976389,6574,year
1977,40.439722,-79.976389,6940,year
1978,40.439722,-79.976389,7305,year
1979,40.439722,-79.976389,7670,year
1980,40.439722,-79.976389,8035,year
1981,40.439722,-79.976389,8401,year
1982,40.439722,-79.976389,8766,year
1983,40.439722,-79.976389,9131,year
1984,40.439722,-79.976389,9496,year
1985,40.439722,-79.976389,9862,year
1986,40.439722,-79.976389,10227,year
1987,40.439722,-79.976389,10592,year
1988,40.439722,-79.976389,10957,year
1989,40.439722,-79.976389,11323,year
1958,43.046944,-76.144444,0,year
1959,43.046944,-76.144444,365,year
1960,43.046944,-76.144444,730,year
1961,43.046944,-76.144444,1096,year
1962,43.046944,-76.144444,1461,year
1963,43.046944,-76.144444,1826,year
1964,43.046944,-76.144444,2191,year
1965,43.046944,-76.144444,2557,year
1966,43.046944,-76.144444,2922,year
1967,43.046944,-76.144444,3287,year
1968,43.046944,-76.144444,3652,year
1969,43.046944,-76.144444,4018,year
1970,43.046944,-76.144444,4383,year
1971,43.046944,-76.144444,4748,year
1972,43.046944,-76.144444,5113,year
1973,43.046944,-76.144444,5479,year
1974,43.046944,-76.144444,5844,year
1975,43.046944,-76.144444,6209,year
1976,43.046944,-76.144444,6574,year
1977,43.046944,-76.144444,6940,year
1978,43.046944,-76.144444,7305,year
1979,43.046944,-76.144444,7670,year
1980,43.046944,-76.144444,8035,year
1981,43.046944,-76.144444,8401,year
1982,43.046944,-76.144444,8766,year
1983,43.046944,-76.144444,9131,year
1984,43.046944,-76.144444,9496,year
1985,43.046944,-76.144444,9862,year
1986,43.046944,-76.144444,10227,year
1987,43.046944,-76.144444,10592,year
1988,43.046944,-76.144444,10957,year
1989,43.046944,-76.144444,11323,year
1958,41.355556,-72.099444,0,year
1959,41.355556,-72.099444,365,year
1960,41.355556,-72.099444,730,year
1961,41.355556,-72.099444,1096,year
1962,41.355556,-72.099444,1461,year
1963,41.355556,-72.099444,1826,year
1964,41.355556,-72.099444,2191,year
1965,41.355556,-72.099444,2557,year
1966,41.355556,-72.099444,2922,year
1967,41.355556,-72.099444,3287,year
1968,41.355556,-72.099444,3652,year
1969,41.355556,-72.099444,4018,year
1970,41.355556,-72.099444,4383,year
1971,41.355556,-72.099444,4748,year
1972,41.355556,-72.099444,5113,year
1973,41.355556,-72.099444,5479,year
1974,41.355556,-72.099444,5844,year
1975,41.355556,-72.099444,6209,year
1976,41.355556,-72.099444,6574,year
1977,41.355556,-72.099444,6940,year
1978,41.355556,-72.099444,7305,year
1979,41.355556,-72.099444,7670,year
1980,41.355556,-72.099444,8035,year
1981,41.355556,-72.099444,8401,year
1982,41.355556,-72.099444,8766,year
1983,41.355556,-72.099444,9131,year
1984,41.355556,-72.099444,9496,year
1985,41.355556,-72.099444,9862,year
1986,41.355556,-72.099444,10227,year
1987,41.355556,-72.099444,10592,year
1988,41.355556,-72.099444,10957,year
1989,41.355556,-72.099444,11323,year
1958,41.808333,-72.249444,0,year
1959,41.808333,-72.249444,365,year
1960,41.808333,-72.249444,730,year
1961,41.808333,-72.249444,1096,year
1962,41.808333,-72.249444,1461,year
1963,41.808333,-72.249444,1826,year
1964,41.808333,-72.249444,2191,year
1965,41.808333,-72.249444,2557,year
1966,41.808333,-72.249444,2922,year
1967,41.808333,-72.249444,3287,year
1968,41.808333,-72.249444,3652,year
1969,41.808333,-72.249444,4018,year
1970,41.808333,-72.249444,4383,year
1971,41.808333,-72.249444,4748,year
1972,41.808333,-72.249444,5113,year
1973,41.808333,-72.249444,5479,year
1974,41.808333,-72.249444,5844,year
1975,41.808333,-72.249444,6209,year
1976,41.808333,-72.249444,6574,year
1977,41.808333,-72.249444,6940,year
1978,41.808333,-72.249444,7305,year
1979,41.808333,-72.249444,7670,year
1980,41.808333,-72.249444,8035,year
1981,41.808333,-72.249444,8401,year
1982,41.808333,-72.249444,8766,year
1983,41.808333,-72.249444,9131,year
1984,41.808333,-72.249444,9496,year
1985,41.808333,-72.249444,9862,year
1986,41.808333,-72.249444,10227,year
1987,41.808333,-72.249444,10592,year
1988,41.808333,-72.249444,10957,year
1989,41.808333,-72.249444,11323,year
1958,42.093889,-76.809722,0,year
1959,42.093889,-76.809722,365,year
1960,42.093889,-76.809722,730,year
1961,42.093889,-76.809722,1096,year
1962,42.093889,-76.809722,1461,year
1963,42.093889,-76.809722,1826,year
1964,42.093889,-76.809722,2191,year
1965,42.093889,-76.809722,2557,year
1966,42.093889,-76.809722,2922,year
1967,42.093889,-76.809722,3287,year
1968,42.093889,-76.809722,3652,year
1969,42.093889,-76.809722,4018,year
1970,42.093889,-76.809722,4383,year
1971,42.093889,-76.809722,4748,year
1972,42.093889,-76.809722,5113,year
1973,42.093889,-76.809722,5479,year
1974,42.093889,-76.809722,5844,year
1975,42.093889,-76.809722,6209,year
1976,42.093889,-76.809722,6574,year
1977,42.093889,-76.809722,6940,year
1978,42.093889,-76.809722,7305,year
1979,42.093889,-76.809722,7670,year
1980,42.093889,-76.809722,8035,year
1981,42.093889,-76.809722,8401,year
1982,42.093889,-76.809722,8766,year
1983,42.093889,-76.809722,9131,year
1984,42.093889,-76.809722,9496,year
1985,42.093889,-76.809722,9862,year
1986,42.093889,-76.809722,10227,year
1987,42.093889,-76.809722,10592,year
1988,42.093889,-76.809722,10957,year
1989,42.093889,-76.809722,11323,year
1958,43.094722,-75.275833,0,year
1959,43.094722,-75.275833,365,year
1960,43.094722,-75.275833,730,year
1961,43.094722,-75.275833,1096,year
1962,43.094722,-75.275833,1461,year
1963,43.094722,-75.275833,1826,year
1964,43.094722,-75.275833,2191,year
1965,43.094722,-75.275833,2557,year
1966,43.094722,-75.275833,2922,year
1967,43.094722,-75.275833,3287,year
1968,43.094722,-75.275833,3652,year
1969,43.094722,-75.275833,4018,year
1970,43.094722,-75.275833,4383,year
1971,43.094722,-75.275833,4748,year
1972,43.094722,-75.275833,5113,year
1973,43.094722,-75.275833,5479,year
1974,43.094722,-75.275833,5844,year
1975,43.094722,-75.275833,6209,year
1976,43.094722,-75.275833,6574,year
1977,43.094722,-75.275833,6940,year
1978,43.094722,-75.275833,7305,year
1979,43.094722,-75.275833,7670,year
1980,43.094722,-75.275833,8035,year
1981,43.094722,-75.275833,8401,year
1982,43.094722,-75.275833,8766,year
1983,43.094722,-75.275833,9131,year
1984,43.094722,-75.275833,9496,year
1985,43.094722,-75.275833,9862,year
1986,43.094722,-75.275833,10227,year
1987,43.094722,-75.275833,10592,year
1988,43.094722,-75.275833,10957,year
1989,43.094722,-75.275833,11323,year
1958,44.6475,-63.590556,0,year
1959,44.6475,-63.590556,365,year
1960,44.6475,-63.590556,730,year
1961,44.6475,-63.590556,1096,year
1962,44.6475,-63.590556,1461,year
1963,44.6475,-63.590556,1826,year
1964,44.6475,-63.590556,2191,year
1965,44.6475,-63.590556,2557,year
1966,44.6475,-63.590556,2922,year
1967,44.6475,-63.590556,3287,year
1968,44.6475,-63.590556,3652,year
1969,44.6475,-63.590556,4018,year
1970,44.6475,-63.590556,4383,year
1971,44.6475,-63.590556,4748,year
1972,44.6475,-63.590556,5113,year
1973,44.6475,-63.590556,5479,year
1974,44.6475,-63.590556,5844,year
1975,44.6475,-63.590556,6209,year
1976,44.6475,-63.590556,6574,year
1977,44.6475,-63.590556,6940,year
1978,44.6475,-63.590556,7305,year
1979,44.6475,-63.590556,7670,year
1980,44.6475,-63.590556,8035,year
1981,44.6475,-63.590556,8401,year
1982,44.6475,-63.590556,8766,year
1983,44.6475,-63.590556,9131,year
1984,44.6475,-63.590556,9496,year
1985,44.6475,-63.590556,9862,year
1986,44.6475,-63.590556,10227,year
1987,44.6475,-63.590556,10592,year
1988,44.6475,-63.590556,10957,year
1989,44.6475,-63.590556,11323,year
1958,40.358244,-74.666728,0,year
1959,40.358244,-74.666728,365,year
1960,40.358244,-74.666728,730,year
1961,40.358244,-74.666728,1096,year
1962,40.358244,-74.666728,1461,year
1963,40.358244,-74.666728,1826,year
1964,40.358244,-74.666728,2191,year
1965,40.358244,-74.666728,2557,year
1966,40.358244,-74.666728,2922,year
1967,40.358244,-74.666728,3287,year
1968,40.358244,-74.666728,3652,year
