City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7,Hexcode8
"London, England","London, England",#8808a6,#f58b47,#fa9b3d,#fca636,#fdab33,#fdaf31,#feb72d,#febb2b
"London, England","Sydney, Australia",#8808a6,#f58b47,#fa9b3d,#fca636,#fdab33,#fdaf31,#feb72d,#febb2b
"Sydney, Australia","Sydney, Australia",#8808a6,#f58b47,#f99a3e,#fca537,#fdab33,#fdaf31,#fdb52e,#febb2b
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f99a3e,#fca537,#fdab33,#fdaf31,#fdb52e,#febb2b
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f99a3e,#fca537,#fdab33,#fdaf31,#fdb52e,#febb2b
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f99a3e,#fca537,#fdab33,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f99a3e,#fca537,#fdab33,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f99a3e,#fca537,#fdab33,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f99a3e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f99a3e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f99a3e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Sydney, Australia",#8a09a5,#f48948,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Sydney, Australia","Melbourne, Australia",#8a09a5,#f48948,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Melbourne, Australia","Melbourne, Australia",#8a09a5,#f48948,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Melbourne, Australia","Melbourne, Australia",#8a09a5,#f48948,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Melbourne, Australia","Melbourne, Australia",#8a09a5,#f48948,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Melbourne, Australia","Melbourne, Australia",#8a09a5,#f48948,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Melbourne, Australia","Melbourne, Australia",#8b0aa5,#f48849,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Melbourne, Australia","Melbourne, Australia",#8b0aa5,#f48849,#f9983e,#fca537,#fca934,#fdae32,#fdb52e,#feba2c
"Melbourne, Australia","Melbourne, Australia",#8b0aa5,#f48849,#f9983e,#fca338,#fca934,#fdae32,#fdb52e,#feba2c
"Melbourne, Australia","Melbourne, Australia",#8b0aa5,#f48849,#f9983e,#fca338,#fca934,#fdae32,#fdb42f,#feba2c
"Melbourne, Australia","Melbourne, Australia",#8b0aa5,#f48849,#f9983e,#fca338,#fca934,#fdae32,#fdb42f,#feba2c
"Melbourne, Australia","London, England",#8b0aa5,#f48849,#f9983e,#fca338,#fca934,#fdae32,#fdb42f,#feba2c
"London, England","London, England",#8b0aa5,#f48849,#f9983e,#fca338,#fca934,#fdae32,#fdb42f,#feba2c
"London, England","London, England",#8b0aa5,#f48849,#f9983e,#fca338,#fca934,#fdae32,#fdb42f,#feba2c
"London, England","London, England",#8b0aa5,#f48849,#f9983e,#fca338,#fca934,#fdae32,#fdb42f,#feba2c
"London, England","Royan, France",#8b0aa5,#f48849,#f9983e,#fca338,#fca934,#fdae32,#fdb42f,#feba2c
"Royan, France","Royan, France",#8b0aa5,#f48849,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Royan, France","Copenhagen, Denmark",#8b0aa5,#f48849,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Copenhagen, Denmark","Copenhagen, Denmark",#8b0aa5,#f48849,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Copenhagen, Denmark","Stockholm, Sweden",#8b0aa5,#f48849,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Stockholm, Sweden","Stockholm, Sweden",#8b0aa5,#f48849,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Stockholm, Sweden","Helsinki, Finland",#8b0aa5,#f48849,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Helsinki, Finland","Helsinki, Finland",#8b0aa5,#f48849,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Helsinki, Finland","Brussels, Belgium",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Brussels, Belgium","Brussels, Belgium",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Brussels, Belgium","Nuremberg, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Nuremberg, Germany","Nuremberg, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Nuremberg, Germany","Münster, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Münster, Germany","Münster, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Münster, Germany","Dusseldorf, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Dusseldorf, Germany","Dusseldorf, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Dusseldorf, Germany","Bremen, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Bremen, Germany","Bremen, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Bremen, Germany","Hamburg, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Hamburg, Germany","Hamburg, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Hamburg, Germany","Stuttgart-North, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Stuttgart-North, Germany","Stuttgart-North, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Stuttgart-North, Germany","Stuttgart, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Stuttgart, Germany","Stuttgart, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Stuttgart, Germany","Brussels, Belgium",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Brussels, Belgium","Brussels, Belgium",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Brussels, Belgium","Hamburg, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Hamburg, Germany","Hamburg, Germany",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feba2c
"Hamburg, Germany","Geneva, Switzerland",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feb82c
"Geneva, Switzerland","Geneva, Switzerland",#8d0ba5,#f3874a,#f9973f,#fca338,#fca835,#fdac33,#fdb42f,#feb82c
"Geneva, Switzerland","Paris, France",#8d0ba5,#f3874a,#f9973f,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Paris, France","Paris, France",#8d0ba5,#f3874a,#f9973f,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Paris, France","Rome, Italy",#8d0ba5,#f3874a,#f9973f,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Rome, Italy","Rome, Italy",#8d0ba5,#f3874a,#f9973f,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Rome, Italy","Vicenza, Veneto, Italy",#8d0ba5,#f3874a,#f9973f,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Vicenza, Veneto, Italy","Vicenza, Veneto, Italy",#8d0ba5,#f3874a,#f9973f,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Vicenza, Veneto, Italy","Turin, Italy",#8d0ba5,#f3874a,#f9973f,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Turin, Italy","Turin, Italy",#8d0ba5,#f3874a,#f89540,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Turin, Italy","Genoa, Italy",#8d0ba5,#f3874a,#f89540,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Genoa, Italy","Genoa, Italy",#8d0ba5,#f3874a,#f89540,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Genoa, Italy","Florence, Italy",#8d0ba5,#f3874a,#f89540,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Florence, Italy","Florence, Italy",#8d0ba5,#f3874a,#f89540,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Florence, Italy","Florence, Italy",#8d0ba5,#f3874a,#f89540,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Florence, Italy","Florence, Italy",#8d0ba5,#f3874a,#f89540,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Florence, Italy","Los Angeles, CA, USA",#8d0ba5,#f3874a,#f89540,#fba238,#fca835,#fdac33,#fdb42f,#feb82c
"Los Angeles, CA, USA","Los Angeles, CA, USA",#8e0ca4,#f3854b,#f89540,#fba238,#fca636,#fdab33,#fdb22f,#feb82c
"Los Angeles, CA, USA","Chicago, IL, USA",#8e0ca4,#f3854b,#f89540,#fba238,#fca636,#fdab33,#fdb22f,#feb82c
"Chicago, IL, USA","Chicago, IL, USA",#910ea3,#f1834c,#f79342,#fb9f3a,#fca537,#fca934,#fdb130,#feb72d
"Chicago, IL, USA","New York City, NY, USA",#910ea3,#f1834c,#f79342,#fb9f3a,#fca537,#fca934,#fdb130,#feb72d
"New York City, NY, USA","New York City, NY, USA",#910ea3,#f1834c,#f79342,#fb9f3a,#fca338,#fca934,#fdb130,#feb72d
"New York City, NY, USA","Washington, D.C., USA",#910ea3,#f1834c,#f79342,#fb9f3a,#fca338,#fca934,#fdb130,#feb72d
"Washington, D.C., USA","Washington, D.C., USA",#910ea3,#f1834c,#f79342,#fb9f3a,#fca338,#fca934,#fdb130,#feb72d
"Washington, D.C., USA","New York City, NY, USA",#910ea3,#f1834c,#f79342,#fb9f3a,#fca338,#fca934,#fdb130,#feb72d
"New York City, NY, USA","New York City, NY, USA",#910ea3,#f1834c,#f79342,#fb9f3a,#fca338,#fca934,#fdb130,#feb72d
"New York City, NY, USA","Münster, Germany",#910ea3,#f1834c,#f79342,#fb9f3a,#fca338,#fca934,#fdb130,#feb72d
"Münster, Germany","Münster, Germany",#9410a2,#f0804e,#f79143,#fa9e3b,#fca338,#fca835,#fdaf31,#fdb52e
"Münster, Germany","Munich, Germany",#9410a2,#f0804e,#f79143,#fa9e3b,#fca338,#fca835,#fdaf31,#fdb52e
"Munich, Germany","Munich, Germany",#9410a2,#f0804e,#f79143,#fa9e3b,#fca338,#fca835,#fdaf31,#fdb52e
"Munich, Germany","Luxembourg, Luxembourg",#9410a2,#f0804e,#f79143,#fa9e3b,#fca338,#fca835,#fdaf31,#fdb52e
"Luxembourg, Luxembourg","Luxembourg, Luxembourg",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Luxembourg, Luxembourg","Berlin, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Berlin, Germany","Berlin, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Berlin, Germany","Hamburg, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Hamburg, Germany","Hamburg, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Hamburg, Germany","Bochum, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Bochum, Germany","Bochum, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Bochum, Germany","Stuttgart, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Stuttgart, Germany","Stuttgart, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Stuttgart, Germany","Dusseldorf, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Dusseldorf, Germany","Dusseldorf, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Dusseldorf, Germany","Frankfurt, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Frankfurt, Germany","Frankfurt, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Frankfurt, Germany","Wiesbaden, Germany",#9410a2,#f0804e,#f79044,#fa9e3b,#fba238,#fca835,#fdaf31,#fdb52e
"Wiesbaden, Germany","Wiesbaden, Germany",#9410a2,#f0804e,#f79044,#fa9c3c,#fba238,#fca835,#fdaf31,#fdb52e
"Wiesbaden, Germany","Rome, Italy",#9410a2,#f0804e,#f79044,#fa9c3c,#fba238,#fca835,#fdaf31,#fdb52e
"Rome, Italy","Rome, Italy",#9410a2,#f0804e,#f79044,#fa9c3c,#fba238,#fca636,#fdaf31,#fdb52e
"Rome, Italy","Milan, Italy",#9410a2,#f0804e,#f79044,#fa9c3c,#fba238,#fca636,#fdaf31,#fdb52e
"Milan, Italy","Milan, Italy",#9410a2,#f0804e,#f79044,#fa9c3c,#fba238,#fca636,#fdaf31,#fdb52e
"Milan, Italy","Dakar, Senegal",#9410a2,#f0804e,#f79044,#fa9c3c,#fba238,#fca636,#fdaf31,#fdb52e
"Dakar, Senegal","Dakar, Senegal",#9511a1,#f07f4f,#f79044,#fa9c3c,#fba238,#fca636,#fdae32,#fdb52e
"Dakar, Senegal","Paris, France",#9511a1,#f07f4f,#f79044,#fa9c3c,#fba238,#fca636,#fdae32,#fdb52e
"Paris, France","Paris, France",#9613a1,#ef7e50,#f68f44,#fa9b3d,#fba139,#fca537,#fdae32,#fdb42f
"Paris, France","New York City, NY, USA",#9613a1,#ef7e50,#f68f44,#fa9b3d,#fba139,#fca537,#fdae32,#fdb42f
"New York City, NY, USA","New York City, NY, USA",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"New York City, NY, USA","Lisbon, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Lisbon, Portugal","Lisbon, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Lisbon, Portugal","Leiria, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Leiria, Portugal","Leiria, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Leiria, Portugal","Lisbon, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Lisbon, Portugal","Lisbon, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Lisbon, Portugal","Évora, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Évora, Portugal","Évora, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Évora, Portugal","Beja, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Beja, Portugal","Beja, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Beja, Portugal","Faro, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Faro, Portugal","Faro, Portugal",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Faro, Portugal","Frankfurt, Germany",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Frankfurt, Germany","Frankfurt, Germany",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Frankfurt, Germany","Hannover, Germany",#9d189d,#ec7754,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Hannover, Germany","Hannover, Germany",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Hannover, Germany","Stuttgart, Germany",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Stuttgart, Germany","Stuttgart, Germany",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Stuttgart, Germany","Mannheim, Germany",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Mannheim, Germany","Mannheim, Germany",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Mannheim, Germany","Münster, Germany",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Münster, Germany","Münster, Germany",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Münster, Germany","Stockholm, Sweden",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Stockholm, Sweden","Stockholm, Sweden",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Stockholm, Sweden","Den Haag, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Den Haag, Netherlands","Den Haag, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Den Haag, Netherlands","Amsterdam, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Amsterdam, Netherlands","Amsterdam, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Amsterdam, Netherlands","Eindhoven, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Eindhoven, Netherlands","Eindhoven, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Eindhoven, Netherlands","Leiden, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Leiden, Netherlands","Leiden, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Leiden, Netherlands","Nijmegen, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Nijmegen, Netherlands","Nijmegen, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Nijmegen, Netherlands","Utrecht, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Utrecht, Netherlands","Utrecht, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Utrecht, Netherlands","Den Haag, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Den Haag, Netherlands","Den Haag, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Den Haag, Netherlands","Groningen, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Groningen, Netherlands","Groningen, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Groningen, Netherlands","Arnhem, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fb9f3a,#fca835,#fdaf31
"Arnhem, Netherlands","Arnhem, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Arnhem, Netherlands","Rotterdam, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Rotterdam, Netherlands","Rotterdam, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Rotterdam, Netherlands","Middelburg, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Middelburg, Netherlands","Middelburg, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Middelburg, Netherlands","Amsterdam, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Amsterdam, Netherlands","Amsterdam, Netherlands",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Amsterdam, Netherlands","Belgrade, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Belgrade, Socialist Federal Republic of Yugoslavia","Belgrade, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Belgrade, Socialist Federal Republic of Yugoslavia","Karlovci, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Karlovci, Socialist Federal Republic of Yugoslavia","Karlovci, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Karlovci, Socialist Federal Republic of Yugoslavia","Opatija, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Opatija, Socialist Federal Republic of Yugoslavia","Opatija, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Opatija, Socialist Federal Republic of Yugoslavia","Ljubljana, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Ljubljana, Socialist Federal Republic of Yugoslavia","Ljubljana, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Ljubljana, Socialist Federal Republic of Yugoslavia","Pula, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3874a,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Pula, Socialist Federal Republic of Yugoslavia","Pula, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Pula, Socialist Federal Republic of Yugoslavia","Zagreb, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f89441,#f99a3e,#fa9e3b,#fca835,#fdae32
"Zagreb, Socialist Federal Republic of Yugoslavia","Zagreb, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca835,#fdae32
"Zagreb, Socialist Federal Republic of Yugoslavia","Banjaluka, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca835,#fdae32
"Banjaluka, Socialist Federal Republic of Yugoslavia","Banjaluka, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca835,#fdae32
"Banjaluka, Socialist Federal Republic of Yugoslavia","Sarajevo, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca835,#fdae32
"Sarajevo, Socialist Federal Republic of Yugoslavia","Sarajevo, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca636,#fdae32
"Sarajevo, Socialist Federal Republic of Yugoslavia","Niš, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca636,#fdae32
"Niš, Socialist Federal Republic of Yugoslavia","Niš, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca636,#fdae32
"Niš, Socialist Federal Republic of Yugoslavia","Skopje, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca636,#fdae32
"Skopje, Socialist Federal Republic of Yugoslavia","Skopje, Socialist Federal Republic of Yugoslavia",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca636,#fdae32
"Skopje, Socialist Federal Republic of Yugoslavia","Sorrento, Italy",#9e199d,#eb7655,#f3854b,#f79342,#f99a3e,#fa9e3b,#fca636,#fdae32
